Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:39:14.855000,GAS,10,0 days 00:02:04.697000,1.0,1.0,,,,0 days 00:00:56.543000,0 days 00:00:34.384000,,0 days 00:38:40.566000,0 days 00:39:14.968000,238.0,97.0,246.0,261.0,False,MEDIUM,4.0,False,AlphaTauri,0 days 00:37:09.970000,2021-03-28 15:07:09.980,24,6.0,False,,False,False
0 days 00:41:37.118000,GAS,10,0 days 00:02:22.263000,2.0,1.0,,,0 days 00:00:45.220000,0 days 00:01:00.086000,0 days 00:00:36.957000,0 days 00:40:00.093000,0 days 00:41:00.179000,0 days 00:41:37.136000,120.0,134.0,182.0,236.0,True,MEDIUM,5.0,False,AlphaTauri,0 days 00:39:14.855000,2021-03-28 15:09:14.865,4,5.0,False,,False,False
0 days 00:44:09.722000,GAS,10,,3.0,1.0,,,0 days 00:00:42.591000,0 days 00:01:00.850000,0 days 00:00:49.169000,0 days 00:42:19.732000,0 days 00:43:20.626000,0 days 00:44:09.789000,217.0,99.0,176.0,229.0,False,MEDIUM,6.0,False,AlphaTauri,0 days 00:41:37.118000,2021-03-28 15:11:37.128,4,5.0,False,,False,False
0 days 00:46:16.494000,GAS,10,0 days 00:02:06.772000,4.0,1.0,,0 days 00:46:14.801000,0 days 00:00:33.336000,0 days 00:00:50.186000,0 days 00:00:43.250000,0 days 00:44:43.076000,0 days 00:45:33.262000,0 days 00:46:16.512000,229.0,202.0,,297.0,False,MEDIUM,7.0,False,AlphaTauri,0 days 00:44:09.722000,2021-03-28 15:14:09.732,267,18.0,False,,False,False
0 days 00:48:28.028000,GAS,10,0 days 00:02:11.534000,5.0,2.0,0 days 00:46:53.133000,,0 days 00:01:05.748000,0 days 00:00:41.956000,0 days 00:00:23.830000,0 days 00:47:22.260000,0 days 00:48:04.216000,0 days 00:48:28.046000,231.0,251.0,275.0,213.0,False,HARD,1.0,True,AlphaTauri,0 days 00:46:16.494000,2021-03-28 15:16:16.504,7,19.0,False,,False,False
0 days 00:50:04.705000,GAS,10,0 days 00:01:36.677000,6.0,2.0,,,0 days 00:00:30.990000,0 days 00:00:41.802000,0 days 00:00:23.885000,0 days 00:48:59.036000,0 days 00:49:40.838000,0 days 00:50:04.723000,233.0,254.0,275.0,280.0,True,HARD,2.0,True,AlphaTauri,0 days 00:48:28.028000,2021-03-28 15:18:28.038,1,19.0,False,,False,True
0 days 00:51:41.659000,GAS,10,0 days 00:01:36.954000,7.0,2.0,,,0 days 00:00:31.176000,0 days 00:00:41.678000,0 days 00:00:24.100000,0 days 00:50:35.899000,0 days 00:51:17.577000,0 days 00:51:41.677000,232.0,252.0,274.0,282.0,False,HARD,3.0,True,AlphaTauri,0 days 00:50:04.705000,2021-03-28 15:20:04.715,1,19.0,False,,False,True
0 days 00:53:19.083000,GAS,10,0 days 00:01:37.424000,8.0,2.0,,,0 days 00:00:31.340000,0 days 00:00:41.981000,0 days 00:00:24.103000,0 days 00:52:13.017000,0 days 00:52:54.998000,0 days 00:53:19.101000,231.0,251.0,275.0,,False,HARD,4.0,True,AlphaTauri,0 days 00:51:41.659000,2021-03-28 15:21:41.669,1,19.0,False,,False,True
0 days 00:54:56.113000,GAS,10,0 days 00:01:37.030000,9.0,2.0,,,0 days 00:00:31.256000,0 days 00:00:41.911000,0 days 00:00:23.863000,0 days 00:53:50.357000,0 days 00:54:32.268000,0 days 00:54:56.131000,234.0,248.0,276.0,286.0,False,HARD,5.0,True,AlphaTauri,0 days 00:53:19.083000,2021-03-28 15:23:19.093,1,19.0,False,,False,True
0 days 00:56:33.488000,GAS,10,0 days 00:01:37.375000,10.0,2.0,,,0 days 00:00:31.296000,0 days 00:00:42.128000,0 days 00:00:23.951000,0 days 00:55:27.427000,0 days 00:56:09.555000,0 days 00:56:33.506000,233.0,245.0,274.0,285.0,False,HARD,6.0,True,AlphaTauri,0 days 00:54:56.113000,2021-03-28 15:24:56.123,1,19.0,False,,False,True
