Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:55.149000,GAS,10,0 days 00:01:34.820000,1.0,1.0,,,,0 days 00:00:31.637000,0 days 00:00:30.163000,,0 days 00:34:25.524000,0 days 00:34:55.304000,321.0,323.0,316.0,281.0,False,MEDIUM,1.0,False,Toro Rosso,0 days 00:33:20.098000,2019-09-08 13:13:21.425,2,14.0,False,,False,False
0 days 00:36:22.589000,GAS,10,0 days 00:01:27.440000,2.0,1.0,,,0 days 00:00:28.465000,0 days 00:00:30.036000,0 days 00:00:28.939000,0 days 00:35:23.608000,0 days 00:35:53.644000,0 days 00:36:22.583000,306.0,316.0,306.0,319.0,True,MEDIUM,2.0,False,Toro Rosso,0 days 00:34:55.149000,2019-09-08 13:14:56.476,1,13.0,False,,False,True
0 days 00:37:49.902000,GAS,10,0 days 00:01:27.313000,3.0,1.0,,,0 days 00:00:28.488000,0 days 00:00:29.415000,0 days 00:00:29.410000,0 days 00:36:51.071000,0 days 00:37:20.486000,0 days 00:37:49.896000,303.0,338.0,304.0,314.0,True,MEDIUM,3.0,False,Toro Rosso,0 days 00:36:22.589000,2019-09-08 13:16:23.916,2,13.0,False,,False,True
0 days 00:39:17.023000,GAS,10,0 days 00:01:27.121000,4.0,1.0,,,0 days 00:00:28.257000,0 days 00:00:29.857000,0 days 00:00:29.007000,0 days 00:38:18.153000,0 days 00:38:48.010000,0 days 00:39:17.017000,308.0,322.0,303.0,338.0,True,MEDIUM,4.0,False,Toro Rosso,0 days 00:37:49.902000,2019-09-08 13:17:51.229,1,13.0,False,,False,True
0 days 00:40:43.538000,GAS,10,0 days 00:01:26.515000,5.0,1.0,,,0 days 00:00:28.415000,0 days 00:00:29.201000,0 days 00:00:28.899000,0 days 00:39:45.432000,0 days 00:40:14.633000,0 days 00:40:43.532000,301.0,318.0,301.0,321.0,True,MEDIUM,5.0,False,Toro Rosso,0 days 00:39:17.023000,2019-09-08 13:19:18.350,1,13.0,False,,False,True
0 days 00:42:17.832000,GAS,10,0 days 00:01:34.294000,6.0,1.0,,,0 days 00:00:28.417000,0 days 00:00:29.211000,0 days 00:00:36.666000,0 days 00:41:11.949000,0 days 00:41:41.160000,0 days 00:42:17.826000,,316.0,307.0,316.0,False,MEDIUM,6.0,False,Toro Rosso,0 days 00:40:43.538000,2019-09-08 13:20:44.865,2,14.0,False,,False,True
0 days 00:43:45.670000,GAS,10,0 days 00:01:27.838000,7.0,1.0,,,0 days 00:00:28.413000,0 days 00:00:29.260000,0 days 00:00:30.165000,0 days 00:42:46.239000,0 days 00:43:15.499000,0 days 00:43:45.664000,309.0,331.0,302.0,330.0,False,MEDIUM,7.0,False,Toro Rosso,0 days 00:42:17.832000,2019-09-08 13:22:19.159,1,13.0,False,,False,True
0 days 00:45:13.538000,GAS,10,0 days 00:01:27.868000,8.0,1.0,,,0 days 00:00:28.701000,0 days 00:00:30.324000,0 days 00:00:28.843000,0 days 00:44:14.365000,0 days 00:44:44.689000,0 days 00:45:13.532000,299.0,320.0,306.0,325.0,False,MEDIUM,8.0,False,Toro Rosso,0 days 00:43:45.670000,2019-09-08 13:23:46.997,1,14.0,False,,False,True
0 days 00:46:40.131000,GAS,10,0 days 00:01:26.593000,9.0,1.0,,,0 days 00:00:28.408000,0 days 00:00:29.325000,0 days 00:00:28.860000,0 days 00:45:41.940000,0 days 00:46:11.265000,0 days 00:46:40.125000,305.0,315.0,303.0,,False,MEDIUM,9.0,False,Toro Rosso,0 days 00:45:13.538000,2019-09-08 13:25:14.865,1,14.0,False,,False,True
0 days 00:48:06.214000,GAS,10,0 days 00:01:26.083000,10.0,1.0,,,0 days 00:00:28.347000,0 days 00:00:29.059000,0 days 00:00:28.677000,0 days 00:47:08.472000,0 days 00:47:37.531000,0 days 00:48:06.208000,304.0,319.0,304.0,326.0,True,MEDIUM,10.0,False,Toro Rosso,0 days 00:46:40.131000,2019-09-08 13:26:41.458,1,14.0,False,,False,True
